Constituency,Constituency_ID,Candidate_Name,Party,Age,Gender
Sholavandan,159,T. Raja,Independent,37,Male
Sholavandan,159,C. Sekar,Independent,51,Male
Sholavandan,159,R. Rajini,Independent,70,Male
Sholavandan,159,K. Ganesan,Independent,62,Male
Sholavandan,159,K. Indira,Independent,26,Female
Sholavandan,159,J. Vijay,Independent,48,Male
Sholavandan,159,D. Ganesan,Independent,41,Male
Sholavandan,159,J. Suganya,Independent,26,Female
Madurai North,160,K. Sivakarthikeyan,DMK,39,Male
Madurai North,160,T. Moorthy,AIADMK,54,Male
Madurai North,160,K. Senthil,NTK,38,Male
Madurai North,160,B. Velu,BJP,73,Male
Madurai North,160,P. Suresh,Independent,31,Male
Madurai North,160,B. Kannan,Independent,36,Male
Madurai North,160,P. Ramesh,Independent,58,Male
Madurai North,160,V. Natarajan,Independent,35,Male
Madurai North,160,C. Raja,Independent,25,Male
Madurai North,160,A. Sekar,Independent,42,Male
Madurai North,160,B. Natarajan,Independent,42,Male
Madurai North,160,R. Lakshmi,Independent,30,Female
Madurai North,160,J. Muthu,Independent,47,Male
Madurai North,160,T. Ramesh,Independent,48,Male
Madurai South,161,P. Sekar,DMK,66,Male
Madurai South,161,V. Ganesan,AIADMK,41,Male
Madurai South,161,E. Lakshmi,NTK,36,Female
Madurai South,161,E. Moorthy,INC,71,Male
Madurai South,161,R. Senthil,PMK,42,Male
Madurai South,161,L. Gayathri,Independent,46,Female
Madurai South,161,G. Muthu,Independent,37,Male
Madurai South,161,S. Natarajan,Independent,25,Male
Madurai South,161,R. Moorthy,Independent,37,Male
Madurai South,161,E. Mani,Independent,51,Male
Madurai South,161,L. Prakash,Independent,43,Male
Madurai South,161,V. Soundarya,Independent,36,Female
Madurai South,161,T. Kannan,Independent,41,Male
Madurai South,161,C. Sekar,Independent,61,Male
Madurai South,161,M. Chandran,Independent,72,Male
Madurai Central,162,J. Kannan,DMK,49,Male
Madurai Central,162,T. Suresh,AIADMK,42,Male
Madurai Central,162,S. Dhanush,NTK,56,Male
Madurai Central,162,E. Meena,INC,38,Female
Madurai Central,162,J. Rajendran,Independent,48,Male
Madurai Central,162,R. Sekar,Independent,34,Male
Madurai Central,162,S. Sivakarthikeyan,Independent,73,Male
Madurai Central,162,G. Muthu,Independent,74,Male
Madurai Central,162,A. Perumal,Independent,71,Male
Madurai Central,162,S. Raja,Independent,35,Male
Madurai Central,162,E. Prakash,Independent,34,Male
Madurai Central,162,B. Ashok,Independent,62,Male
Madurai Central,162,V. Surya,Independent,51,Male
Madurai West,163,D. Dhanush,DMK,49,Male
Madurai West,163,D. Ajith,AIADMK,67,Male
Madurai West,163,B. Mani,NTK,56,Male
Madurai West,163,N. Ramesh,INC,29,Male
Madurai West,163,L. Chandran,Independent,50,Male
Madurai West,163,S. Natarajan,Independent,52,Male
Madurai West,163,S. Vijay,Independent,40,Male
Madurai West,163,E. Perumal,Independent,69,Male
Madurai West,163,D. Velu,Independent,25,Male
Madurai West,163,R. Rajendran,Independent,65,Male
Madurai West,163,S. Karthik,Independent,61,Male
Madurai West,163,D. Ganesan,Independent,46,Male
Madurai West,163,L. Mani,Independent,57,Male
Madurai West,163,P. Perumal,Independent,45,Male
Thiruparankundram,164,V. Karuppu,DMK,53,Male
Thiruparankundram,164,D. Natarajan,AIADMK,31,Male
Thiruparankundram,164,D. Suresh,NTK,65,Male
Thiruparankundram,164,K. Selvam,Independent,53,Male
Thiruparankundram,164,K. Dhanush,Independent,67,Male
Thiruparankundram,164,P. Ajith,Independent,37,Male
Thiruparankundram,164,M. Murugan,Independent,50,Male
Thiruparankundram,164,V. Ramesh,Independent,70,Male
Thiruparankundram,164,T. Rajini,Independent,35,Male
Thiruparankundram,164,P. Moorthy,Independent,33,Male
Thiruparankundram,164,S. Vikram,Independent,45,Male
Thiruparankundram,164,D. Kamal,Independent,35,Male
Thiruparankundram,164,L. Rajini,Independent,56,Male
Thiruparankundram,164,C. Sekar,Independent,50,Male
Thiruparankundram,164,C. Velu,Independent,65,Male
Thiruparankundram,164,K. Ashok,Independent,53,Male
Thiruparankundram,164,A. Suganya,Independent,26,Female
Tirumangalam,165,R. Ajith,DMK,69,Male
Tirumangalam,165,L. Kamal,AIADMK,38,Male
Tirumangalam,165,R. Mani,NTK,40,Male
Tirumangalam,165,D. Ajith,BJP,63,Male
Tirumangalam,165,D. Ganesan,Independent,57,Male
Tirumangalam,165,C. Rajini,Independent,36,Male
Tirumangalam,165,E. Prakash,Independent,51,Male
Tirumangalam,165,E. Palani,Independent,29,Male
Tirumangalam,165,M. Balaji,Independent,31,Male
Tirumangalam,165,T. Perumal,Independent,41,Male
Tirumangalam,165,L. Dhanush,Independent,45,Male
Tirumangalam,165,B. Chandran,Independent,40,Male
Tirumangalam,165,V. Ajith,Independent,58,Male
Tirumangalam,165,S. Prakash,Independent,67,Male
Tirumangalam,165,P. Sivakarthikeyan,Independent,48,Male
Tirumangalam,165,N. Perumal,Independent,27,Male
Tirumangalam,165,A. Dhanush,Independent,54,Male
Tirumangalam,165,D. Ganesan,Independent,73,Male
Tirumangalam,165,J. Karuppu,Independent,61,Male
Tirumangalam,165,J. Mani,Independent,34,Male
Usilampatti,166,K. Ajith,DMK,53,Male
Usilampatti,166,R. Palani,AIADMK,56,Male
Usilampatti,166,N. Ganesan,NTK,63,Male
Usilampatti,166,R. Lakshmi,Independent,61,Female
Usilampatti,166,V. Kalpana,Independent,40,Female
Usilampatti,166,G. Geetha,Independent,42,Female
Usilampatti,166,R. Rajendran,Independent,41,Male
Usilampatti,166,B. Ramesh,Independent,42,Male
Usilampatti,166,S. Vikram,Independent,75,Male
Usilampatti,166,D. Rajini,Independent,48,Male
Usilampatti,166,E. Rajini,Independent,71,Male
Usilampatti,166,B. Dhanush,Independent,74,Male
Usilampatti,166,M. Kannan,Independent,57,Male
Andipatti,167,R. Balaji,DMK,75,Male
Andipatti,167,L. Moorthy,AIADMK,71,Male
Andipatti,167,G. Ganesan,NTK,61,Male
Andipatti,167,N. Rajendran,BJP,65,Male
Andipatti,167,C. Gayathri,INC,52,Female
Andipatti,167,V. Raja,Independent,43,Male
Andipatti,167,R. Vikram,Independent,44,Male
Andipatti,167,V. Karthik,Independent,41,Male
Andipatti,167,V. Rajendran,Independent,67,Male
Andipatti,167,C. Anitha,Independent,73,Female
Andipatti,167,P. Perumal,Independent,64,Male
Andipatti,167,T. Chandran,Independent,33,Male
Andipatti,167,N. Rajendran,Independent,60,Male
Andipatti,167,G. Moorthy,Independent,37,Male
Andipatti,167,B. Suresh,Independent,31,Male
Andipatti,167,K. Mani,Independent,52,Male
Andipatti,167,V. Lakshmi,Independent,42,Female
Andipatti,167,N. Suresh,Independent,65,Male
Andipatti,167,V. Suresh,Independent,37,Male
Andipatti,167,C. Shanthi,Independent,74,Female
Periyakulam,168,K. Soundarya,DMK,66,Female
Periyakulam,168,D. Arun,AIADMK,44,Male
Periyakulam,168,P. Suresh,NTK,75,Male
Periyakulam,168,A. Ramesh,Independent,63,Male
Periyakulam,168,T. Suresh,Independent,32,Male
Periyakulam,168,R. Surya,Independent,40,Male
Periyakulam,168,K. Sekar,Independent,44,Male
Periyakulam,168,M. Vikram,Independent,35,Male
Periyakulam,168,J. Palani,Independent,53,Male
Periyakulam,168,P. Muthu,Independent,71,Male
Periyakulam,168,K. Velu,Independent,62,Male
Periyakulam,168,S. Kavitha,Independent,41,Female
Periyakulam,168,G. Karuppu,Independent,41,Male
Periyakulam,168,C. Kamal,Independent,38,Male
Periyakulam,168,A. Murugan,Independent,45,Male
Periyakulam,168,C. Senthil,Independent,30,Male
Periyakulam,168,G. Kannan,Independent,40,Male
Periyakulam,168,D. Dhanush,Independent,38,Male
Bodinayakanur,169,V. Senthil,DMK,47,Male
Bodinayakanur,169,N. Palani,AIADMK,31,Male
Bodinayakanur,169,N. Meena,NTK,36,Female
Bodinayakanur,169,E. Devi,INC,28,Female
Bodinayakanur,169,C. Vikram,Independent,61,Male
Bodinayakanur,169,B. Ramesh,Independent,56,Male
Bodinayakanur,169,D. Velu,Independent,44,Male
Bodinayakanur,169,B. Rajini,Independent,61,Male
Bodinayakanur,169,C. Chandran,Independent,39,Male
Bodinayakanur,169,S. Perumal,Independent,70,Male
Bodinayakanur,169,G. Murugan,Independent,37,Male
Bodinayakanur,169,K. Meena,Independent,53,Female
Bodinayakanur,169,M. Vijay,Independent,43,Male
Bodinayakanur,169,J. Ajith,Independent,70,Male
Cumbum,170,G. Natarajan,DMK,47,Male
Cumbum,170,G. Selvam,AIADMK,74,Male
Cumbum,170,C. Kamal,NTK,27,Male
Cumbum,170,M. Mani,BJP,45,Male
Cumbum,170,J. Vijay,INC,72,Male
Cumbum,170,A. Senthil,PMK,73,Male
Cumbum,170,T. Natarajan,Independent,38,Male
Cumbum,170,M. Renuka,Independent,25,Female
Cumbum,170,T. Sivakarthikeyan,Independent,43,Male
Cumbum,170,C. Murugan,Independent,28,Male
Cumbum,170,K. Palani,Independent,62,Male
Cumbum,170,M. Vijay,Independent,54,Male
Cumbum,170,P. Perumal,Independent,58,Male
Cumbum,170,N. Surya,Independent,51,Male
Cumbum,170,D. Sekar,Independent,32,Male
Cumbum,170,B. Perumal,Independent,63,Male
Cumbum,170,E. Mani,Independent,40,Male
Cumbum,170,E. Sivakarthikeyan,Independent,45,Male
Cumbum,170,E. Deepa,Independent,35,Female
Cumbum,170,S. Ganesan,Independent,54,Male
Cumbum,170,L. Raja,Independent,41,Male
Cumbum,170,R. Ramesh,Independent,58,Male
Rajapalayam,171,M. Malathi,DMK,74,Female
Rajapalayam,171,D. Palani,AIADMK,43,Male
Rajapalayam,171,V. Natarajan,NTK,72,Male
Rajapalayam,171,D. Shanthi,BJP,39,Female
Rajapalayam,171,S. Vijay,INC,32,Male
Rajapalayam,171,D. Sivakarthikeyan,Independent,31,Male
Rajapalayam,171,D. Senthil,Independent,38,Male
Rajapalayam,171,E. Rajendran,Independent,58,Male
Rajapalayam,171,A. Natarajan,Independent,67,Male
Rajapalayam,171,T. Ajith,Independent,66,Male
Rajapalayam,171,A. Kamal,Independent,48,Male
Rajapalayam,171,N. Moorthy,Independent,64,Male
Rajapalayam,171,K. Moorthy,Independent,51,Male
Rajapalayam,171,B. Renuka,Independent,52,Female
Rajapalayam,171,S. Ajith,Independent,66,Male
Rajapalayam,171,L. Kannan,Independent,25,Male
Rajapalayam,171,J. Surya,Independent,62,Male
Rajapalayam,171,L. Vikram,Independent,35,Male
Rajapalayam,171,E. Devi,Independent,52,Female
Rajapalayam,171,T. Vikram,Independent,55,Male
Srivilliputhur,172,K. Rajini,DMK,65,Male
Srivilliputhur,172,L. Prakash,AIADMK,28,Male
Srivilliputhur,172,L. Soundarya,NTK,56,Female
Srivilliputhur,172,S. Gayathri,BJP,27,Female
Srivilliputhur,172,E. Balaji,Independent,48,Male
Srivilliputhur,172,V. Karthik,Independent,33,Male
Srivilliputhur,172,R. Arun,Independent,72,Male
Srivilliputhur,172,A. Senthil,Independent,30,Male
Srivilliputhur,172,C. Ajith,Independent,35,Male
Srivilliputhur,172,A. Raja,Independent,58,Male
Srivilliputhur,172,N. Selvam,Independent,27,Male
Srivilliputhur,172,B. Ashok,Independent,67,Male
Sattur,173,K. Vijay,DMK,66,Male
Sattur,173,N. Suresh,AIADMK,51,Male
Sattur,173,G. Anitha,NTK,73,Female
Sattur,173,E. Mani,INC,51,Male
Sattur,173,C. Muthu,PMK,49,Male
Sattur,173,T. Vikram,Independent,70,Male
Sattur,173,M. Ashok,Independent,25,Male
Sattur,173,E. Muthu,Independent,55,Male
Sattur,173,G. Murugan,Independent,43,Male
Sattur,173,T. Murugan,Independent,42,Male
Sattur,173,B. Palani,Independent,60,Male
Sattur,173,V. Raja,Independent,59,Male
Sattur,173,G. Selvam,Independent,61,Male
Sattur,173,A. Vikram,Independent,40,Male
Sattur,173,M. Suresh,Independent,43,Male
Sattur,173,L. Balaji,Independent,54,Male
Sattur,173,V. Kannan,Independent,31,Male
Sattur,173,J. Balaji,Independent,29,Male
Sivakasi,174,S. Soundarya,DMK,75,Female
Sivakasi,174,N. Sekar,AIADMK,70,Male
Sivakasi,174,C. Ramesh,NTK,54,Male
Sivakasi,174,L. Chandran,PMK,51,Male
Sivakasi,174,A. Karthik,Independent,37,Male
Sivakasi,174,K. Prakash,Independent,74,Male
Sivakasi,174,R. Dhanush,Independent,73,Male
Sivakasi,174,P. Prakash,Independent,52,Male
Sivakasi,174,E. Kannan,Independent,47,Male
Sivakasi,174,L. Perumal,Independent,72,Male
Sivakasi,174,E. Murugan,Independent,65,Male
Sivakasi,174,C. Selvam,Independent,44,Male
Sivakasi,174,N. Senthil,Independent,26,Male
Sivakasi,174,K. Selvam,Independent,30,Male
Sivakasi,174,D. Natarajan,Independent,74,Male
Sivakasi,174,J. Prakash,Independent,58,Male
Sivakasi,174,C. Balaji,Independent,36,Male
Sivakasi,174,B. Rajendran,Independent,32,Male
Sivakasi,174,R. Raja,Independent,51,Male
Virudhunagar,175,E. Suresh,DMK,52,Male
Virudhunagar,175,T. Rajendran,AIADMK,37,Male
Virudhunagar,175,P. Murugan,NTK,35,Male
Virudhunagar,175,T. Geetha,BJP,69,Female
Virudhunagar,175,N. Ajith,INC,66,Male
Virudhunagar,175,S. Rajendran,Independent,39,Male
Virudhunagar,175,S. Dhanush,Independent,54,Male
Virudhunagar,175,P. Dhanush,Independent,54,Male
Virudhunagar,175,N. Balaji,Independent,29,Male
Virudhunagar,175,J. Kamal,Independent,26,Male
Virudhunagar,175,T. Selvam,Independent,69,Male
Virudhunagar,175,L. Geetha,Independent,27,Female
Virudhunagar,175,B. Murugan,Independent,60,Male
Virudhunagar,175,A. Vikram,Independent,74,Male
Virudhunagar,175,N. Chandran,Independent,45,Male
Aruppukkottai,176,S. Surya,DMK,48,Male
Aruppukkottai,176,D. Ashok,AIADMK,63,Male
Aruppukkottai,176,D. Gayathri,NTK,71,Female
Aruppukkottai,176,C. Kalpana,BJP,49,Female
Aruppukkottai,176,T. Rajini,Independent,64,Male
Aruppukkottai,176,V. Mani,Independent,43,Male
Aruppukkottai,176,C. Karthik,Independent,70,Male
Aruppukkottai,176,P. Surya,Independent,40,Male
Aruppukkottai,176,L. Arun,Independent,38,Male
Aruppukkottai,176,T. Shanthi,Independent,35,Female
Aruppukkottai,176,M. Suganya,Independent,32,Female
Aruppukkottai,176,S. Rajendran,Independent,32,Male
Aruppukkottai,176,G. Karthik,Independent,72,Male
Aruppukkottai,176,D. Suganya,Independent,67,Female
Aruppukkottai,176,N. Kamal,Independent,31,Male
Aruppukkottai,176,N. Perumal,Independent,67,Male
Aruppukkottai,176,P. Muthu,Independent,57,Male
Aruppukkottai,176,K. Karthik,Independent,51,Male
Aruppukkottai,176,V. Natarajan,Independent,48,Male
Aruppukkottai,176,N. Arun,Independent,42,Male
Aruppukkottai,176,G. Suresh,Independent,67,Male
Tiruchuli,177,D. Kavitha,DMK,43,Female
Tiruchuli,177,V. Rajini,AIADMK,26,Male
Tiruchuli,177,B. Karthik,NTK,72,Male
Tiruchuli,177,N. Perumal,BJP,41,Male
Tiruchuli,177,S. Chandran,Independent,49,Male
Tiruchuli,177,L. Palani,Independent,63,Male
Tiruchuli,177,E. Suresh,Independent,47,Male
Tiruchuli,177,E. Vijay,Independent,71,Male
Tiruchuli,177,B. Indira,Independent,29,Female
Tiruchuli,177,J. Renuka,Independent,75,Female
Tiruchuli,177,K. Indira,Independent,54,Female
Tiruchuli,177,C. Vikram,Independent,71,Male
Tiruchuli,177,D. Chandran,Independent,25,Male
Tiruchuli,177,E. Muthu,Independent,48,Male
Tiruchuli,177,L. Muthu,Independent,68,Male
Tiruchuli,177,S. Balaji,Independent,34,Male
Tiruchuli,177,D. Sivakarthikeyan,Independent,54,Male
Paramakudi,178,D. Velu,DMK,63,Male
Paramakudi,178,N. Surya,AIADMK,43,Male
Paramakudi,178,L. Surya,NTK,43,Male
Paramakudi,178,K. Rajendran,BJP,50,Male
Paramakudi,178,J. Senthil,INC,33,Male
Paramakudi,178,L. Vikram,Independent,31,Male
Paramakudi,178,G. Indira,Independent,40,Female
Paramakudi,178,V. Kamal,Independent,63,Male
Paramakudi,178,E. Raja,Independent,58,Male
Paramakudi,178,G. Anitha,Independent,55,Female
Paramakudi,178,D. Dhanush,Independent,65,Male
Paramakudi,178,P. Balaji,Independent,72,Male
Paramakudi,178,N. Anitha,Independent,67,Female
Paramakudi,178,D. Balaji,Independent,57,Male
Paramakudi,178,L. Velu,Independent,67,Male
Paramakudi,178,T. Senthil,Independent,69,Male
Paramakudi,178,P. Rajini,Independent,32,Male
Paramakudi,178,N. Sivakarthikeyan,Independent,29,Male
Paramakudi,178,B. Vikram,Independent,25,Male
Tiruvadanai,179,T. Kannan,DMK,49,Male
Tiruvadanai,179,M. Kamal,AIADMK,36,Male
Tiruvadanai,179,A. Dhanush,NTK,43,Male
Tiruvadanai,179,S. Ajith,BJP,75,Male
Tiruvadanai,179,R. Kamal,INC,73,Male
Tiruvadanai,179,V. Perumal,Independent,47,Male
Tiruvadanai,179,N. Senthil,Independent,45,Male
Tiruvadanai,179,D. Dhanush,Independent,25,Male
Tiruvadanai,179,T. Raja,Independent,45,Male
Tiruvadanai,179,E. Kannan,Independent,52,Male
Tiruvadanai,179,J. Arun,Independent,26,Male
Tiruvadanai,179,N. Rajendran,Independent,67,Male
Tiruvadanai,179,N. Moorthy,Independent,52,Male
Tiruvadanai,179,N. Natarajan,Independent,72,Male
Tiruvadanai,179,L. Arun,Independent,69,Male
Tiruvadanai,179,T. Surya,Independent,31,Male
Ramanathapuram,180,L. Balaji,DMK,74,Male
Ramanathapuram,180,M. Ganesan,AIADMK,32,Male
Ramanathapuram,180,S. Moorthy,NTK,39,Male
Ramanathapuram,180,G. Muthu,INC,56,Male
Ramanathapuram,180,D. Vijay,Independent,63,Male
Ramanathapuram,180,A. Ramesh,Independent,48,Male
Ramanathapuram,180,S. Rajendran,Independent,45,Male
Ramanathapuram,180,M. Rajini,Independent,58,Male
Ramanathapuram,180,S. Kamal,Independent,67,Male
Ramanathapuram,180,J. Karuppu,Independent,57,Male
Ramanathapuram,180,M. Dhanush,Independent,41,Male
Ramanathapuram,180,K. Vikram,Independent,65,Male
Ramanathapuram,180,A. Muthu,Independent,27,Male
Ramanathapuram,180,L. Ganesan,Independent,34,Male
Ramanathapuram,180,V. Prakash,Independent,32,Male
Ramanathapuram,180,E. Shanthi,Independent,31,Female
Ramanathapuram,180,T. Moorthy,Independent,63,Male
Ramanathapuram,180,R. Ramesh,Independent,38,Male
Ramanathapuram,180,R. Balaji,Independent,67,Male
Mudhukulathur,181,R. Ashok,DMK,70,Male
Mudhukulathur,181,E. Ganesan,AIADMK,47,Male
Mudhukulathur,181,V. Vijay,NTK,73,Male
Mudhukulathur,181,R. Kannan,BJP,70,Male
Mudhukulathur,181,V. Dhanush,Independent,28,Male
Mudhukulathur,181,P. Dhanush,Independent,66,Male
Mudhukulathur,181,E. Vikram,Independent,40,Male
Mudhukulathur,181,T. Soundarya,Independent,55,Female
Mudhukulathur,181,T. Vikram,Independent,71,Male
Mudhukulathur,181,D. Perumal,Independent,28,Male
Mudhukulathur,181,M. Murugan,Independent,31,Male
Mudhukulathur,181,C. Kamal,Independent,33,Male
Mudhukulathur,181,D. Priya,Independent,52,Female
Mudhukulathur,181,T. Karuppu,Independent,49,Male
Mudhukulathur,181,T. Surya,Independent,38,Male
Mudhukulathur,181,D. Rajini,Independent,54,Male
Mudhukulathur,181,G. Velu,Independent,69,Male
Mudhukulathur,181,E. Muthu,Independent,65,Male
Vilathikulam,182,C. Velu,DMK,26,Male
Vilathikulam,182,L. Vasanthi,AIADMK,40,Female
Vilathikulam,182,D. Moorthy,NTK,40,Male
Vilathikulam,182,G. Selvam,INC,49,Male
Vilathikulam,182,D. Vijay,Independent,53,Male
Vilathikulam,182,N. Kamal,Independent,33,Male
Vilathikulam,182,G. Ganesan,Independent,52,Male
Vilathikulam,182,B. Karthik,Independent,29,Male
Vilathikulam,182,B. Rajendran,Independent,30,Male
Vilathikulam,182,L. Muthu,Independent,64,Male
Vilathikulam,182,T. Surya,Independent,26,Male
Vilathikulam,182,K. Karuppu,Independent,25,Male
Vilathikulam,182,V. Natarajan,Independent,49,Male
Vilathikulam,182,E. Selvam,Independent,46,Male
Vilathikulam,182,D. Prakash,Independent,67,Male
Vilathikulam,182,J. Kavitha,Independent,64,Female
Vilathikulam,182,K. Suresh,Independent,39,Male
Vilathikulam,182,C. Karthik,Independent,66,Male
Thoothukkudi,183,C. Sivakarthikeyan,DMK,47,Male
Thoothukkudi,183,G. Prakash,AIADMK,58,Male
Thoothukkudi,183,R. Kannan,NTK,45,Male
Thoothukkudi,183,R. Rajendran,INC,48,Male
Thoothukkudi,183,C. Ashok,Independent,49,Male
Thoothukkudi,183,A. Senthil,Independent,67,Male
Thoothukkudi,183,N. Perumal,Independent,57,Male
Thoothukkudi,183,S. Perumal,Independent,45,Male
Thoothukkudi,183,S. Raja,Independent,41,Male
Thoothukkudi,183,G. Palani,Independent,27,Male
Thoothukkudi,183,D. Dhanush,Independent,40,Male
Thoothukkudi,183,L. Perumal,Independent,34,Male
Thoothukkudi,183,B. Mani,Independent,48,Male
Thoothukkudi,183,D. Ashok,Independent,40,Male
Thoothukkudi,183,J. Rajini,Independent,40,Male
Thoothukkudi,183,D. Rajendran,Independent,68,Male
Thoothukkudi,183,K. Revathi,Independent,31,Female
Tiruchendur,184,D. Sekar,DMK,50,Male
Tiruchendur,184,K. Surya,AIADMK,27,Male
Tiruchendur,184,N. Natarajan,NTK,67,Male
Tiruchendur,184,G. Dhanush,BJP,39,Male
Tiruchendur,184,T. Ashok,VCK,75,Male
Tiruchendur,184,A. Meena,Independent,51,Female
Tiruchendur,184,A. Kamal,Independent,70,Male
Tiruchendur,184,S. Natarajan,Independent,47,Male
Tiruchendur,184,C. Muthu,Independent,73,Male
Tiruchendur,184,S. Raja,Independent,59,Male
Tiruchendur,184,D. Chandran,Independent,74,Male
Tiruchendur,184,S. Murugan,Independent,30,Male
Tiruchendur,184,M. Moorthy,Independent,39,Male
Tiruchendur,184,V. Moorthy,Independent,42,Male
Tiruchendur,184,L. Sekar,Independent,29,Male
Tiruchendur,184,M. Moorthy,Independent,63,Male
Tiruchendur,184,N. Sekar,Independent,46,Male
Tiruchendur,184,A. Soundarya,Independent,61,Female
Tiruchendur,184,K. Dhanush,Independent,69,Male
Srivaikuntam,185,T. Dhanush,DMK,56,Male
Srivaikuntam,185,R. Vijay,AIADMK,73,Male
Srivaikuntam,185,D. Ashok,NTK,56,Male
Srivaikuntam,185,J. Vasanthi,INC,52,Female
Srivaikuntam,185,K. Rajini,Independent,49,Male
Srivaikuntam,185,N. Raja,Independent,49,Male
Srivaikuntam,185,L. Arun,Independent,63,Male
Srivaikuntam,185,M. Renuka,Independent,28,Female
Srivaikuntam,185,N. Ashok,Independent,50,Male
Srivaikuntam,185,D. Sivakarthikeyan,Independent,34,Male
Srivaikuntam,185,L. Karthik,Independent,30,Male
Srivaikuntam,185,R. Senthil,Independent,43,Male
Srivaikuntam,185,G. Surya,Independent,54,Male
Srivaikuntam,185,V. Mani,Independent,67,Male
Srivaikuntam,185,V. Karuppu,Independent,53,Male
Ottapidaram,186,K. Anitha,DMK,33,Female
Ottapidaram,186,L. Palani,AIADMK,52,Male
Ottapidaram,186,G. Kamal,NTK,72,Male
Ottapidaram,186,G. Raja,BJP,60,Male
Ottapidaram,186,T. Lakshmi,INC,36,Female
Ottapidaram,186,J. Ajith,Independent,51,Male
Ottapidaram,186,A. Chandran,Independent,53,Male
Ottapidaram,186,E. Velu,Independent,38,Male
Ottapidaram,186,N. Palani,Independent,56,Male
Ottapidaram,186,L. Sivakarthikeyan,Independent,33,Male
Ottapidaram,186,V. Perumal,Independent,50,Male
Ottapidaram,186,D. Chandran,Independent,69,Male
Kovilpatti,187,S. Murugan,DMK,74,Male
Kovilpatti,187,C. Rajini,AIADMK,67,Male
Kovilpatti,187,B. Vijay,NTK,31,Male
Kovilpatti,187,T. Velu,Independent,33,Male
Kovilpatti,187,C. Rajini,Independent,60,Male
Kovilpatti,187,E. Velu,Independent,63,Male
Kovilpatti,187,P. Ajith,Independent,40,Male
Kovilpatti,187,J. Raja,Independent,65,Male
Kovilpatti,187,B. Arun,Independent,33,Male
Kovilpatti,187,A. Balaji,Independent,28,Male
Kovilpatti,187,K. Kannan,Independent,44,Male
Kovilpatti,187,G. Ashok,Independent,63,Male
Kovilpatti,187,N. Kalpana,Independent,51,Female
Kovilpatti,187,C. Natarajan,Independent,32,Male
Sankarankovil,188,C. Ramesh,DMK,30,Male
Sankarankovil,188,K. Raja,AIADMK,33,Male
Sankarankovil,188,E. Palani,NTK,74,Male
Sankarankovil,188,S. Sudha,BJP,48,Female
Sankarankovil,188,J. Selvam,INC,51,Male
Sankarankovil,188,J. Senthil,PMK,64,Male
Sankarankovil,188,V. Vijay,VCK,52,Male
Sankarankovil,188,C. Soundarya,Independent,67,Female
Sankarankovil,188,D. Prakash,Independent,39,Male
Sankarankovil,188,P. Arun,Independent,47,Male
Sankarankovil,188,S. Rajini,Independent,28,Male
Sankarankovil,188,D. Perumal,Independent,26,Male
Sankarankovil,188,R. Shanthi,Independent,30,Female
Sankarankovil,188,R. Dhanush,Independent,25,Male
Vasudevanallur,189,N. Kannan,DMK,41,Male
Vasudevanallur,189,V. Palani,AIADMK,30,Male
Vasudevanallur,189,A. Ashok,NTK,31,Male
Vasudevanallur,189,V. Balaji,BJP,47,Male
Vasudevanallur,189,E. Suganya,Independent,34,Female
Vasudevanallur,189,N. Sivakarthikeyan,Independent,33,Male
Vasudevanallur,189,J. Priya,Independent,38,Female
Vasudevanallur,189,S. Ganesan,Independent,52,Male
Vasudevanallur,189,T. Kamal,Independent,73,Male
Vasudevanallur,189,E. Surya,Independent,30,Male
Vasudevanallur,189,A. Surya,Independent,30,Male
Vasudevanallur,189,V. Meena,Independent,57,Female
Vasudevanallur,189,J. Priya,Independent,66,Female
Vasudevanallur,189,P. Senthil,Independent,72,Male
Vasudevanallur,189,L. Karthik,Independent,54,Male
Vasudevanallur,189,M. Palani,Independent,53,Male
Vasudevanallur,189,L. Muthu,Independent,36,Male
Vasudevanallur,189,A. Rajendran,Independent,75,Male
Vasudevanallur,189,B. Surya,Independent,46,Male
Vasudevanallur,189,G. Mani,Independent,32,Male
Vasudevanallur,189,D. Velu,Independent,57,Male
Kadayanallur,190,D. Devi,DMK,43,Female
Kadayanallur,190,D. Gayathri,AIADMK,62,Female
Kadayanallur,190,S. Anitha,NTK,33,Female
Kadayanallur,190,K. Rajini,Independent,62,Male
Kadayanallur,190,V. Palani,Independent,60,Male
Kadayanallur,190,P. Natarajan,Independent,26,Male
Kadayanallur,190,P. Suresh,Independent,60,Male
Kadayanallur,190,T. Meena,Independent,35,Female
Kadayanallur,190,A. Senthil,Independent,71,Male
Kadayanallur,190,P. Moorthy,Independent,39,Male
Kadayanallur,190,A. Muthu,Independent,69,Male
Kadayanallur,190,D. Surya,Independent,50,Male
Kadayanallur,190,N. Surya,Independent,37,Male
Kadayanallur,190,S. Mani,Independent,67,Male
Kadayanallur,190,L. Surya,Independent,75,Male
Kadayanallur,190,P. Perumal,Independent,42,Male
Kadayanallur,190,P. Suresh,Independent,49,Male
Kadayanallur,190,M. Balaji,Independent,42,Male
Kadayanallur,190,C. Ganesan,Independent,71,Male
Kadayanallur,190,V. Kannan,Independent,45,Male
Kadayanallur,190,L. Deepa,Independent,46,Female
Tenkasi,191,R. Vasanthi,DMK,32,Female
Tenkasi,191,S. Velu,AIADMK,41,Male
Tenkasi,191,T. Natarajan,NTK,33,Male
